week,date,match,actual,odds,correct,confidence,pin_prob_d,home_gf5,away_gf5,form_gap,home_dr10,away_dr10
2024-09-16/2024-09-22,2024-09-22,Fiorentina vs Lazio,H,3.43,False,11.3,0.28,1.6,1.8,-2,0.4,0.4
2024-09-16/2024-09-22,2024-09-19,Leganes vs Ath Bilbao,A,3.16,False,11.1,0.31,0.6,1.2,-2,0.4,0.2
2024-09-16/2024-09-22,2024-09-21,Heidenheim vs Freiburg,A,3.4,False,8.5,0.28,2.6,1.4,3,0.3,0.3
2024-09-16/2024-09-22,2024-09-20,Alaves vs Sevilla,H,3.3,False,7.4,0.29,1.4,0.8,2,0.3,0.2
2024-09-23/2024-09-29,2024-09-28,Vallecano vs Leganes,D,3.18,True,13.4,0.3,1.2,0.2,3,0.3,0.43
2024-09-23/2024-09-29,2024-09-29,Empoli vs Fiorentina,D,3.27,True,13.3,0.3,1.0,1.4,3,0.5,0.4
2024-09-23/2024-09-29,2024-09-23,Betis vs Mallorca,A,3.3,False,12.9,0.29,1.0,0.6,1,0.4,0.4
2024-09-23/2024-09-29,2024-09-26,Espanol vs Villarreal,A,3.41,False,11.3,0.28,1.2,2.0,-3,0.4,0.4
2024-09-23/2024-09-29,2024-09-28,Nott'm Forest vs Fulham,A,3.32,False,10.2,0.29,1.2,1.4,1,0.3,0.4
2024-09-23/2024-09-29,2024-09-28,Everton vs Crystal Palace,H,3.35,False,9.5,0.29,1.0,0.8,-2,0.2,0.4
2024-09-23/2024-09-29,2024-09-28,Sociedad vs Valencia,H,3.33,False,8.0,0.29,0.2,0.6,-3,0.2,0.3
2024-09-30/2024-10-06,2024-10-04,Leganes vs Valencia,D,2.81,True,18.3,0.35,0.4,0.6,-3,0.5,0.3
2024-09-30/2024-10-06,2024-10-06,Sevilla vs Betis,H,3.17,False,11.8,0.31,1.0,1.4,-3,0.3,0.4
2024-09-30/2024-10-06,2024-10-05,St Pauli vs Mainz,A,3.42,False,9.9,0.28,0.8,1.6,-1,0.2,0.5
2024-10-14/2024-10-20,2024-10-19,Juventus vs Lazio,H,3.34,False,13.0,0.29,0.8,2.0,-3,0.6,0.3
2024-10-14/2024-10-20,2024-10-19,Ipswich vs Everton,A,3.43,False,12.3,0.28,1.0,1.4,-1,0.57,0.3
2024-10-14/2024-10-20,2024-10-19,Osasuna vs Betis,A,3.28,False,11.8,0.3,1.6,1.0,1,0.4,0.4
2024-10-14/2024-10-20,2024-10-20,Lecce vs Fiorentina,A,3.27,False,11.8,0.3,0.6,1.6,-3,0.3,0.5
2024-10-14/2024-10-20,2024-10-20,Mallorca vs Vallecano,H,3.06,False,11.5,0.32,1.4,1.4,0,0.2,0.4
2024-10-14/2024-10-20,2024-10-19,Girona vs Sociedad,A,3.29,False,10.7,0.29,0.8,0.8,0,0.3,0.3
2024-10-14/2024-10-20,2024-10-20,Cagliari vs Torino,H,3.18,False,8.4,0.3,0.8,1.6,-3,0.3,0.2
2024-10-21/2024-10-27,2024-10-27,Getafe vs Valencia,D,2.91,True,19.7,0.33,1.0,0.8,1,0.6,0.3
2024-10-21/2024-10-27,2024-10-25,Leicester vs Nott'm Forest,A,3.35,False,12.8,0.29,1.8,1.0,0,0.4,0.4
2024-10-21/2024-10-27,2024-10-27,Parma vs Empoli,D,3.45,True,12.6,0.28,1.4,0.6,-2,0.4,0.5
2024-10-21/2024-10-27,2024-10-27,Fiorentina vs Roma,H,3.24,False,12.0,0.3,2.4,1.4,2,0.4,0.4
2024-10-21/2024-10-27,2024-10-27,Betis vs Ath Madrid,H,3.25,False,11.9,0.3,1.0,1.4,-2,0.3,0.5
2024-10-21/2024-10-27,2024-10-27,Monza vs Venezia,D,3.24,True,11.5,0.3,1.2,0.8,2,0.4,0.3
2024-10-21/2024-10-27,2024-10-21,Nott'm Forest vs Crystal Palace,H,3.28,False,11.4,0.3,1.0,0.8,3,0.4,0.3
2024-10-21/2024-10-27,2024-10-26,Las Palmas vs Girona,H,3.45,False,9.3,0.28,1.2,0.6,-1,0.3,0.3
2024-10-21/2024-10-27,2024-10-25,Udinese vs Cagliari,H,3.21,False,8.3,0.3,1.2,1.4,-1,0.2,0.3
2024-10-21/2024-10-27,2024-10-27,Union Berlin vs Ein Frankfurt,D,3.32,True,8.0,0.29,1.2,2.4,0,0.2,0.3
2024-10-21/2024-10-27,2024-10-26,Everton vs Fulham,D,3.38,True,5.7,0.29,1.4,1.6,1,0.2,0.2
2024-10-28/2024-11-03,2024-10-29,Cagliari vs Bologna,A,3.19,False,18.5,0.31,1.4,1.4,0,0.3,0.7
2024-10-28/2024-11-03,2024-11-03,Sevilla vs Sociedad,A,3.02,False,9.6,0.32,1.4,1.0,2,0.2,0.3
2024-10-28/2024-11-03,2024-10-28,Mallorca vs Ath Bilbao,D,2.93,True,7.9,0.33,1.4,2.2,2,0.2,0.2
2024-10-28/2024-11-03,2024-10-31,Como vs Lazio,A,3.32,False,7.8,0.29,1.6,1.8,-2,0.33,0.2
2024-10-28/2024-11-03,2024-10-29,Milan vs Napoli,A,3.4,False,7.2,0.29,2.2,1.4,-1,0.3,0.2
2024-10-28/2024-11-03,2024-11-02,Wolves vs Crystal Palace,D,3.34,True,7.2,0.29,1.6,0.4,-3,0.2,0.3
2024-11-04/2024-11-10,2024-11-04,Empoli vs Como,H,3.04,False,15.2,0.31,0.4,1.2,-2,0.5,0.3
2024-11-04/2024-11-10,2024-11-08,Lecce vs Empoli,D,2.97,True,13.0,0.33,0.2,0.6,-1,0.2,0.4
2024-11-04/2024-11-10,2024-11-09,Venezia vs Parma,A,3.33,False,12.3,0.29,1.2,0.8,0,0.2,0.5
2024-11-04/2024-11-10,2024-11-10,Getafe vs Girona,A,3.12,False,11.9,0.31,1.0,1.4,-1,0.5,0.2
2024-11-04/2024-11-10,2024-11-10,Mallorca vs Ath Madrid,A,2.95,False,11.8,0.33,0.8,1.4,-1,0.2,0.4
2024-11-04/2024-11-10,2024-11-09,Leganes vs Sevilla,H,3.03,False,10.5,0.32,1.6,1.0,-2,0.4,0.2
2024-11-04/2024-11-10,2024-11-09,Crystal Palace vs Fulham,A,3.44,False,9.8,0.28,0.8,1.4,-3,0.4,0.3
2024-11-04/2024-11-10,2024-11-07,Genoa vs Como,D,3.0,True,9.6,0.32,0.8,0.6,3,0.2,0.3
2024-11-04/2024-11-10,2024-11-08,Vallecano vs Las Palmas,A,3.44,False,9.3,0.28,0.8,1.0,2,0.4,0.2
2024-11-04/2024-11-10,2024-11-10,Valladolid vs Ath Bilbao,D,3.4,True,7.1,0.28,1.2,1.4,-3,0.2,0.3
2024-11-18/2024-11-24,2024-11-23,Wolfsburg vs Union Berlin,H,3.28,False,11.4,0.3,1.8,1.0,0,0.3,0.4
2024-11-18/2024-11-24,2024-11-24,Genoa vs Cagliari,D,3.15,True,8.5,0.31,0.8,1.4,1,0.3,0.2
2024-11-25/2024-12-01,2024-12-01,Vallecano vs Ath Bilbao,A,3.16,False,11.8,0.31,0.8,1.4,-3,0.3,0.4
2024-11-25/2024-12-01,2024-11-30,Como vs Monza,D,3.31,True,11.2,0.29,0.4,0.6,-1,0.3,0.4
2024-12-02/2024-12-08,2024-12-03,Ipswich vs Crystal Palace,A,3.41,False,14.2,0.28,1.4,1.2,-1,0.5,0.5
2024-12-02/2024-12-08,2024-12-07,Valencia vs Vallecano,A,2.99,False,13.6,0.32,1.6,0.6,2,0.4,0.3
2024-12-02/2024-12-08,2024-12-08,Leganes vs Sociedad,A,3.2,False,10.0,0.3,1.6,1.0,-2,0.4,0.2
2024-12-02/2024-12-08,2024-12-08,Wolfsburg vs Mainz,H,3.34,False,7.8,0.29,2.0,1.8,0,0.3,0.2
2024-12-09/2024-12-15,2024-12-15,Lecce vs Monza,H,3.08,False,11.4,0.31,0.8,0.6,3,0.2,0.4
2024-12-09/2024-12-15,2024-12-14,St Pauli vs Werder Bremen,A,3.36,False,6.3,0.29,1.2,1.2,-1,0.2,0.2
2024-12-16/2024-12-22,2024-12-22,Valencia vs Alaves,D,3.07,True,13.3,0.32,1.2,1.0,1,0.4,0.3
2024-12-16/2024-12-22,2024-12-22,Venezia vs Cagliari,H,3.24,False,9.9,0.3,1.0,1.2,-3,0.3,0.3
2024-12-23/2024-12-29,2024-12-28,Empoli vs Genoa,A,2.9,False,16.0,0.33,1.4,1.0,-2,0.3,0.5
2024-12-30/2025-01-05,2025-01-04,Venezia vs Empoli,D,3.16,True,10.1,0.31,1.2,1.4,2,0.3,0.3
2024-12-30/2025-01-05,2025-01-05,Monza vs Cagliari,A,3.26,False,8.2,0.3,1.0,0.4,-2,0.3,0.2
2025-01-06/2025-01-12,2025-01-11,Torino vs Juventus,D,3.25,True,16.3,0.3,0.6,1.8,-1,0.4,0.7
2025-01-06/2025-01-12,2025-01-11,Empoli vs Lecce,A,3.12,False,11.3,0.31,1.6,0.8,0,0.3,0.3
2025-01-06/2025-01-12,2025-01-10,Vallecano vs Celta,H,3.11,False,8.6,0.31,1.4,1.4,-1,0.3,0.2
2025-01-06/2025-01-12,2025-01-11,Espanol vs Leganes,D,3.08,True,7.6,0.31,0.8,0.8,1,0.2,0.2
2025-01-13/2025-01-19,2025-01-18,Juventus vs Milan,H,3.25,False,17.9,0.3,1.6,1.0,-2,0.7,0.5
2025-01-13/2025-01-19,2025-01-19,Everton vs Tottenham,H,3.45,False,9.8,0.28,0.2,1.4,1,0.5,0.2
2025-01-20/2025-01-26,2025-01-24,Torino vs Cagliari,H,3.21,False,15.0,0.3,0.8,1.6,-3,0.6,0.3
2025-01-20/2025-01-26,2025-01-20,Como vs Udinese,H,3.44,False,12.4,0.28,1.2,1.0,1,0.4,0.4
2025-01-27/2025-02-02,2025-01-31,Leganes vs Vallecano,A,3.06,False,12.2,0.32,1.0,1.4,-1,0.3,0.4
2025-01-27/2025-02-02,2025-01-27,Alaves vs Celta,D,3.15,True,11.2,0.31,1.6,1.2,0,0.4,0.2
2025-01-27/2025-02-02,2025-02-02,Valencia vs Celta,H,3.14,False,11.2,0.31,1.2,1.0,1,0.3,0.3
2025-01-27/2025-02-02,2025-02-01,Monza vs Verona,A,3.09,False,7.6,0.31,1.0,0.8,-2,0.2,0.2
2025-02-03/2025-02-09,2025-02-08,Torino vs Genoa,D,2.98,True,21.2,0.32,1.0,1.0,0,0.6,0.3
2025-02-03/2025-02-09,2025-02-09,Alaves vs Getafe,A,2.9,False,15.4,0.33,1.2,1.2,-3,0.5,0.2
2025-02-03/2025-02-09,2025-02-08,Celta vs Betis,H,3.38,False,11.0,0.29,1.2,1.0,-1,0.3,0.4
2025-02-03/2025-02-09,2025-02-09,Lecce vs Bologna,D,3.44,True,8.4,0.28,1.4,2.0,-2,0.2,0.4
2025-02-10/2025-02-16,2025-02-15,Leganes vs Alaves,D,2.93,True,17.5,0.33,0.4,0.8,1,0.3,0.5
2025-02-10/2025-02-16,2025-02-14,Bologna vs Torino,H,3.4,False,17.1,0.29,1.6,1.2,2,0.5,0.7
2025-02-10/2025-02-16,2025-02-16,Juventus vs Inter,H,3.26,False,11.4,0.3,2.0,2.0,0,0.5,0.2
2025-02-10/2025-02-16,2025-02-15,Lazio vs Napoli,D,3.19,True,6.7,0.3,2.4,1.8,-1,0.2,0.2
2025-02-17/2025-02-23,2025-02-21,Lecce vs Udinese,A,3.1,False,12.1,0.31,0.8,1.8,-2,0.3,0.4
2025-02-17/2025-02-23,2025-02-22,Vallecano vs Villarreal,A,3.37,False,10.0,0.29,1.0,2.6,-1,0.4,0.3
2025-02-24/2025-03-02,2025-03-02,Osasuna vs Valencia,D,3.19,True,18.3,0.3,1.0,1.2,-1,0.6,0.4
2025-02-24/2025-03-02,2025-03-02,Mallorca vs Alaves,D,3.11,True,13.2,0.31,1.0,0.8,3,0.2,0.5
2025-02-24/2025-03-02,2025-03-01,Vallecano vs Sevilla,D,3.25,True,11.9,0.3,0.8,1.4,3,0.4,0.4
2025-02-24/2025-03-02,2025-02-27,Bologna vs Milan,H,3.33,False,10.2,0.29,1.2,1.6,-2,0.4,0.3
2025-02-24/2025-03-02,2025-02-25,Crystal Palace vs Aston Villa,H,3.42,False,10.0,0.28,1.6,1.2,3,0.2,0.5
2025-02-24/2025-03-02,2025-03-01,Napoli vs Inter,D,3.18,True,8.4,0.3,1.4,0.8,-1,0.3,0.2
2025-03-03/2025-03-09,2025-03-07,Cagliari vs Genoa,D,3.08,True,9.5,0.31,0.8,1.0,-1,0.2,0.3
2025-03-10/2025-03-16,2025-03-16,Sevilla vs Ath Bilbao,A,3.17,False,18.5,0.31,1.6,2.4,0,0.5,0.5
2025-03-10/2025-03-16,2025-03-15,Augsburg vs Wolfsburg,H,3.29,False,16.0,0.29,0.8,1.2,0,0.4,0.5
2025-03-10/2025-03-16,2025-03-16,Osasuna vs Getafe,A,3.01,False,15.4,0.32,1.4,1.2,-3,0.6,0.2
2025-03-10/2025-03-16,2025-03-15,Mallorca vs Espanol,H,3.4,False,12.8,0.28,1.4,1.0,-1,0.4,0.5
2025-03-10/2025-03-16,2025-03-16,Bologna vs Lazio,H,3.15,False,11.8,0.31,1.8,2.0,3,0.3,0.4
2025-03-10/2025-03-16,2025-03-16,Atalanta vs Inter,A,3.38,False,11.5,0.29,2.8,1.4,1,0.5,0.3
2025-03-24/2025-03-30,2025-03-30,Valencia vs Mallorca,H,3.22,False,13.2,0.3,1.4,1.6,-3,0.4,0.4
2025-03-24/2025-03-30,2025-03-29,Hoffenheim vs Augsburg,D,3.29,True,11.3,0.29,1.2,1.0,-3,0.3,0.4
2025-03-24/2025-03-30,2025-03-30,Getafe vs Villarreal,A,3.18,False,6.7,0.3,1.4,1.0,2,0.2,0.2
2025-03-31/2025-04-06,2025-04-06,Sevilla vs Ath Madrid,A,3.39,False,11.4,0.29,0.8,1.6,-2,0.4,0.4
2025-03-31/2025-04-06,2025-04-06,Union Berlin vs Wolfsburg,H,3.32,False,11.2,0.29,1.0,0.8,2,0.2,0.5
2025-03-31/2025-04-06,2025-04-05,Girona vs Alaves,A,3.39,False,11.0,0.29,1.0,0.8,-2,0.3,0.4
2025-03-31/2025-04-06,2025-04-04,Genoa vs Udinese,H,3.01,False,10.7,0.32,0.8,0.8,-2,0.3,0.2
2025-03-31/2025-04-06,2025-04-06,Empoli vs Cagliari,D,3.09,True,9.5,0.31,0.4,1.0,-2,0.3,0.2
2025-03-31/2025-04-06,2025-04-01,Nott'm Forest vs Man United,H,3.44,False,7.1,0.28,1.8,1.8,-1,0.2,0.3
2025-04-07/2025-04-13,2025-04-13,Osasuna vs Girona,H,3.18,False,18.2,0.3,1.0,1.0,0,0.6,0.3
2025-04-07/2025-04-13,2025-04-07,Leganes vs Osasuna,D,3.09,True,15.2,0.31,1.2,0.8,1,0.2,0.6
2025-04-07/2025-04-13,2025-04-13,Verona vs Genoa,D,2.92,True,13.1,0.33,0.6,1.0,-3,0.3,0.3
2025-04-07/2025-04-13,2025-04-12,Holstein Kiel vs St Pauli,A,3.42,False,12.0,0.28,1.0,1.0,0,0.4,0.3
2025-04-14/2025-04-20,2025-04-20,Augsburg vs Ein Frankfurt,D,3.44,True,9.9,0.28,1.2,1.6,1,0.5,0.2
2025-04-14/2025-04-20,2025-04-20,Bologna vs Inter,H,3.19,False,6.7,0.3,1.8,2.4,-3,0.2,0.2
2025-04-21/2025-04-27,2025-04-23,Genoa vs Lazio,A,3.18,False,16.6,0.3,0.8,0.8,2,0.4,0.5
2025-04-21/2025-04-27,2025-04-24,Leganes vs Girona,D,3.09,True,11.4,0.31,1.0,0.8,1,0.3,0.3
2025-04-21/2025-04-27,2025-04-23,Alaves vs Sociedad,H,3.13,False,10.2,0.31,0.8,1.8,-3,0.4,0.2
2025-04-21/2025-04-27,2025-04-22,Valencia vs Espanol,D,3.37,True,10.1,0.29,1.2,1.8,1,0.4,0.3
2025-04-21/2025-04-27,2025-04-23,Celta vs Villarreal,H,3.41,False,8.5,0.28,1.4,1.4,-1,0.3,0.3
2025-04-21/2025-04-27,2025-04-23,Cagliari vs Fiorentina,A,3.21,False,8.3,0.3,1.0,1.4,-3,0.3,0.2
2025-04-28/2025-05-04,2025-05-02,Torino vs Venezia,D,3.03,True,21.0,0.32,0.8,0.8,0,0.3,0.6
2025-04-28/2025-05-04,2025-04-28,Verona vs Cagliari,A,2.76,False,13.9,0.35,0.4,1.0,2,0.3,0.3
2025-04-28/2025-05-04,2025-05-03,Alaves vs Ath Madrid,D,3.16,True,10.1,0.31,0.6,2.0,-3,0.4,0.2
2025-04-28/2025-05-04,2025-05-04,Sociedad vs Ath Bilbao,D,3.27,True,8.9,0.3,1.4,0.8,-1,0.2,0.4
2025-05-05/2025-05-11,2025-05-05,Girona vs Mallorca,H,3.19,False,14.6,0.3,0.8,0.6,-3,0.4,0.4
2025-05-05/2025-05-11,2025-05-11,Ath Bilbao vs Alaves,H,3.29,False,14.2,0.29,0.8,0.6,0,0.4,0.4
2025-05-05/2025-05-11,2025-05-11,Leganes vs Espanol,H,3.13,False,13.1,0.31,0.8,1.0,-3,0.4,0.3
2025-05-05/2025-05-11,2025-05-11,Verona vs Lecce,D,3.07,True,10.5,0.32,0.2,0.6,0,0.3,0.2
2025-05-05/2025-05-11,2025-05-10,Lazio vs Juventus,D,3.25,True,10.4,0.3,1.4,1.2,3,0.5,0.2
2025-05-05/2025-05-11,2025-05-09,Las Palmas vs Vallecano,A,3.34,False,8.7,0.29,1.4,0.6,2,0.3,0.3
2025-05-12/2025-05-18,2025-05-12,Venezia vs Fiorentina,H,3.28,False,14.6,0.3,1.0,1.2,-2,0.7,0.2
2025-05-12/2025-05-18,2025-05-18,Valencia vs Ath Bilbao,A,2.91,False,14.0,0.33,1.6,0.8,-2,0.3,0.4
2025-05-12/2025-05-18,2025-05-18,West Ham vs Nott'm Forest,A,3.43,False,10.9,0.28,1.4,1.0,0,0.4,0.3
2025-05-12/2025-05-18,2025-05-15,Osasuna vs Ath Madrid,H,3.34,False,9.5,0.29,1.8,2.2,0,0.4,0.2
2025-05-12/2025-05-18,2025-05-18,Fiorentina vs Bologna,H,3.16,False,9.3,0.31,1.0,0.6,2,0.2,0.3
2025-05-12/2025-05-18,2025-05-15,Vallecano vs Betis,D,3.07,True,8.7,0.32,0.8,2.4,-3,0.3,0.2
2025-05-19/2025-05-25,2025-05-24,Alaves vs Osasuna,D,3.3,True,9.7,0.29,0.6,1.6,0,0.3,0.3
2025-08-11/2025-08-17,2025-08-16,Valencia vs Sociedad,D,2.89,True,10.0,0.33,1.4,0.6,3,0.3,0.2
2025-08-18/2025-08-24,2025-08-24,Osasuna vs Valencia,H,3.16,False,13.0,0.31,1.2,1.0,3,0.3,0.4
2025-08-18/2025-08-24,2025-08-24,Crystal Palace vs Nott'm Forest,D,3.25,True,10.4,0.3,1.6,1.6,1,0.5,0.2
2025-08-18/2025-08-24,2025-08-18,Elche vs Betis,D,3.43,True,9.9,0.28,1.0,1.4,3,0.3,0.4
2025-08-18/2025-08-24,2025-08-24,Everton vs Brighton,H,3.36,False,7.2,0.29,1.6,2.2,-1,0.2,0.3
2025-08-25/2025-08-31,2025-08-29,Hamburg vs St Pauli,A,3.29,False,24.3,0.29,0.0,1.0,-2,1.0,0.5
2025-08-25/2025-08-31,2025-08-29,Cremonese vs Sassuolo,H,3.25,False,9.0,0.3,1.4,0.6,2,0.2,0.4
2025-08-25/2025-08-31,2025-08-31,Espanol vs Osasuna,H,3.21,False,7.3,0.3,1.2,1.2,-3,0.2,0.2
2025-08-25/2025-08-31,2025-08-31,FC Koln vs Freiburg,H,3.38,False,7.2,0.29,1.2,1.4,1,0.3,0.2
2025-09-08/2025-09-14,2025-09-14,Pisa vs Udinese,A,3.11,False,13.2,0.31,0.5,1.2,-3,0.5,0.2
2025-09-08/2025-09-14,2025-09-13,Fiorentina vs Napoli,A,3.17,False,11.8,0.31,1.6,1.4,-3,0.4,0.3
2025-09-08/2025-09-14,2025-09-13,Cagliari vs Parma,H,3.24,False,11.5,0.3,1.0,1.0,-1,0.2,0.5
2025-09-08/2025-09-14,2025-09-14,Osasuna vs Vallecano,H,3.18,False,11.1,0.3,0.8,1.2,-1,0.2,0.4
2025-09-08/2025-09-14,2025-09-14,St Pauli vs Augsburg,H,3.39,False,10.0,0.29,1.4,1.4,2,0.5,0.2
2025-09-08/2025-09-14,2025-09-13,Juventus vs Inter,H,3.07,False,8.7,0.32,1.8,2.4,3,0.3,0.2
2025-09-15/2025-09-21,2025-09-20,West Ham vs Crystal Palace,A,3.39,False,12.8,0.29,1.4,1.0,-1,0.2,0.7
2025-09-15/2025-09-21,2025-09-15,Verona vs Cremonese,D,3.13,True,11.9,0.31,1.0,2.0,-3,0.5,0.2
2025-09-15/2025-09-21,2025-09-21,Vallecano vs Celta,D,3.31,True,11.2,0.29,0.8,0.8,1,0.3,0.4
2025-09-15/2025-09-21,2025-09-20,Bologna vs Genoa,H,3.37,False,9.5,0.29,0.8,1.2,-2,0.2,0.4
2025-09-15/2025-09-21,2025-09-21,Fiorentina vs Como,A,3.28,False,7.4,0.3,1.6,0.8,3,0.3,0.2
2025-09-15/2025-09-21,2025-09-20,Fulham vs Brentford,H,3.44,False,6.8,0.28,0.6,1.2,0,0.2,0.2
2025-09-22/2025-09-28,2025-09-25,Osasuna vs Elche,D,3.09,True,13.8,0.31,0.8,1.4,-3,0.2,0.6
2025-09-22/2025-09-28,2025-09-27,Mallorca vs Alaves,H,3.03,False,11.6,0.32,1.0,0.8,-3,0.3,0.3
2025-09-22/2025-09-28,2025-09-28,Lecce vs Bologna,D,3.19,True,9.2,0.3,0.6,0.8,-2,0.3,0.2
2025-09-22/2025-09-28,2025-09-27,Leeds vs Bournemouth,D,3.32,True,6.4,0.29,0.8,1.2,-3,0.2,0.2
2025-09-29/2025-10-05,2025-10-05,Everton vs Crystal Palace,H,3.26,False,11.9,0.3,1.4,1.6,-3,0.3,0.5
2025-09-29/2025-10-05,2025-09-29,Genoa vs Lazio,A,3.12,False,11.3,0.31,1.0,0.8,2,0.3,0.3
2025-09-29/2025-10-05,2025-09-29,Parma vs Torino,H,3.19,False,11.0,0.3,0.8,0.2,1,0.4,0.2
2025-09-29/2025-10-05,2025-10-04,Atalanta vs Como,D,3.4,True,10.0,0.28,2.0,1.2,1,0.4,0.3
2025-09-29/2025-10-05,2025-10-03,Osasuna vs Getafe,H,2.94,False,8.7,0.33,0.8,0.8,-1,0.2,0.2
2025-10-13/2025-10-19,2025-10-18,Pisa vs Verona,D,3.15,True,15.5,0.31,0.4,0.2,-1,0.33,0.5
2025-10-13/2025-10-19,2025-10-19,Como vs Juventus,H,3.25,False,13.4,0.3,1.0,1.4,-3,0.4,0.5
2025-10-13/2025-10-19,2025-10-19,Celta vs Sociedad,D,3.42,True,12.4,0.28,1.0,0.8,1,0.6,0.2
2025-10-13/2025-10-19,2025-10-18,Crystal Palace vs Bournemouth,D,3.4,True,8.5,0.28,1.6,1.6,-1,0.4,0.2
2025-10-13/2025-10-19,2025-10-19,Cagliari vs Bologna,A,3.27,False,5.9,0.3,1.0,1.8,-3,0.2,0.2
2025-10-20/2025-10-26,2025-10-26,Osasuna vs Celta,A,3.2,False,18.1,0.3,0.8,1.0,0,0.2,0.7
2025-10-20/2025-10-26,2025-10-26,Lazio vs Juventus,H,3.12,False,15.0,0.31,1.2,1.2,-1,0.4,0.4
2025-10-20/2025-10-26,2025-10-26,Vallecano vs Alaves,H,3.09,False,12.1,0.31,1.4,1.0,2,0.3,0.4
2025-10-20/2025-10-26,2025-10-25,Udinese vs Lecce,H,3.42,False,12.0,0.28,0.8,1.0,0,0.3,0.4
2025-10-20/2025-10-26,2025-10-20,Alaves vs Valencia,D,3.16,True,11.1,0.31,1.2,1.2,3,0.3,0.3
2025-10-20/2025-10-26,2025-10-20,Cremonese vs Udinese,D,3.23,True,8.2,0.3,1.0,1.0,-1,0.3,0.2
2025-10-20/2025-10-26,2025-10-26,Mallorca vs Levante,D,3.41,True,7.8,0.28,1.2,1.6,0,0.3,0.2
2025-10-20/2025-10-26,2025-10-26,Everton vs Tottenham,A,3.33,False,5.8,0.29,0.8,1.8,-3,0.2,0.2
2025-10-27/2025-11-02,2025-11-02,Levante vs Celta,A,3.41,False,14.2,0.28,1.0,1.4,-1,0.3,0.7
2025-10-27/2025-11-02,2025-10-29,Genoa vs Cremonese,A,3.3,False,12.9,0.29,0.6,0.8,-3,0.3,0.5
2025-10-27/2025-11-02,2025-11-02,Alaves vs Espanol,H,3.06,False,11.5,0.32,0.8,1.2,-3,0.3,0.3
2025-10-27/2025-11-02,2025-11-01,Sociedad vs Ath Bilbao,H,3.02,False,10.6,0.32,1.0,0.6,2,0.3,0.2
2025-10-27/2025-11-02,2025-10-31,Getafe vs Girona,H,3.03,False,10.5,0.32,0.8,1.4,-1,0.2,0.4
2025-10-27/2025-11-02,2025-10-30,Cagliari vs Sassuolo,A,3.19,False,9.2,0.3,1.0,1.0,-2,0.3,0.2
2025-11-03/2025-11-09,2025-11-07,Pisa vs Cremonese,H,3.05,False,21.2,0.32,0.8,1.2,-1,0.6,0.5
2025-11-03/2025-11-09,2025-11-09,Genoa vs Fiorentina,D,3.01,True,14.9,0.32,0.8,0.8,3,0.3,0.4
2025-11-03/2025-11-09,2025-11-09,Mallorca vs Getafe,H,2.9,False,12.1,0.33,1.2,1.0,0,0.3,0.2
2025-11-03/2025-11-09,2025-11-08,Girona vs Alaves,H,3.18,False,11.7,0.3,1.4,1.0,-2,0.4,0.3
2025-11-03/2025-11-09,2025-11-07,Elche vs Sociedad,D,3.24,True,9.9,0.3,0.8,1.4,-3,0.4,0.2
2025-11-03/2025-11-09,2025-11-08,Everton vs Fulham,H,3.35,False,7.9,0.29,0.8,1.2,2,0.3,0.2
2025-11-03/2025-11-09,2025-11-09,Nott'm Forest vs Leeds,H,3.45,False,7.7,0.28,0.4,1.0,-3,0.3,0.2
2025-11-17/2025-11-23,2025-11-23,Verona vs Parma,A,3.13,False,20.6,0.31,0.8,0.8,0,0.5,0.5
2025-11-17/2025-11-23,2025-11-22,Alaves vs Celta,A,3.12,False,15.4,0.31,1.0,1.8,-1,0.3,0.6
2025-11-17/2025-11-23,2025-11-22,Cagliari vs Genoa,D,2.92,True,13.1,0.33,0.6,1.0,-3,0.3,0.3
2025-11-24/2025-11-30,2025-11-24,Torino vs Como,A,3.24,False,19.9,0.3,1.0,1.0,0,0.5,0.6
2025-11-24/2025-11-30,2025-11-29,Genoa vs Verona,H,3.08,False,15.5,0.31,1.6,1.0,3,0.4,0.5
2025-11-24/2025-11-30,2025-11-28,Getafe vs Elche,H,2.97,False,15.1,0.33,0.6,0.8,3,0.2,0.5
2025-11-24/2025-11-30,2025-11-30,Lecce vs Torino,H,2.99,False,14.9,0.32,0.6,1.0,-2,0.3,0.4
2025-11-24/2025-11-30,2025-11-29,Sunderland vs Bournemouth,H,3.4,False,11.4,0.28,1.4,1.6,3,0.4,0.4
2025-11-24/2025-11-30,2025-11-29,Parma vs Udinese,A,3.12,False,11.3,0.31,1.2,1.0,-1,0.4,0.2
2025-11-24/2025-11-30,2025-11-30,Celta vs Espanol,A,3.42,False,9.9,0.28,1.8,1.2,1,0.5,0.2
2025-11-24/2025-11-30,2025-11-29,Levante vs Ath Bilbao,A,3.45,False,7.7,0.28,0.6,0.6,-3,0.3,0.2
2025-11-24/2025-11-30,2025-11-29,Everton vs Newcastle,A,3.38,False,7.2,0.29,0.8,1.4,1,0.3,0.2
2025-12-01/2025-12-07,2025-12-05,Oviedo vs Mallorca,D,3.04,True,12.7,0.32,0.6,1.0,-2,0.3,0.3
2025-12-01/2025-12-07,2025-12-07,Cremonese vs Lecce,H,3.05,False,12.2,0.32,1.4,0.6,-1,0.4,0.3
